group_size,group_similarity,group_members,avg_similarity
4,random,"[6926, 2312, 9492, 88]",-0.0015748626467030462
4,random,"[2076, 9354, 9043, 4425]",-0.0012406947890819017
4,random,"[5308, 3544, 2402, 2878]",-0.0016939320566470436
4,random,"[14321, 11559, 13766, 5876]",-0.0012406947890818859
4,random,"[9375, 1158, 1737, 4758]",-0.002008828540360957
4,random,"[850, 3317, 8465, 12684]",-0.0012406947890818867
4,random,"[3251, 10494, 99, 4043]",-0.0014981958332917905
4,random,"[9785, 7057, 3153, 8092]",-0.001240694789081891
4,random,"[3849, 13993, 13119, 11304]",-0.0012406947890819043
4,random,"[1154, 2803, 4304, 14071]",-0.0012406947890818915
4,random,"[12106, 6673, 13812, 9678]",-0.001240694789081882
4,random,"[1923, 5234, 9154, 7474]",-0.00124069478908188
4,random,"[14908, 7125, 7982, 1220]",-0.0012406947890818865
4,random,"[815, 8461, 11367, 13569]",-0.0014600736393945808
4,random,"[12366, 14435, 10856, 7715]",-0.001240694789081886
4,random,"[14125, 6273, 5293, 12940]",-0.0012406947890818765
4,random,"[8513, 6050, 5481, 7748]",-0.0020060750657078766
4,random,"[14641, 11539, 4060, 8729]",-0.0012406947890818735
4,random,"[859, 4216, 10134, 2265]",-0.001475661464092396
4,random,"[13993, 6863, 10002, 996]",-0.0019919540042655803
4,random,"[3075, 226, 9394, 2433]",-0.001494581789362436
4,random,"[9396, 4190, 6121, 9237]",-0.0016705630222130302
4,random,"[4331, 169, 1375, 2511]",-0.0012406947890818804
4,random,"[7328, 10466, 4525, 11559]",-0.0012406947890818872
4,random,"[12782, 2326, 13982, 13253]",-0.0012406947890818956
4,random,"[8828, 8740, 799, 12330]",0.16537585626313134
4,random,"[9363, 2247, 4413, 8492]",-0.0023459251872792264
4,random,"[6111, 2400, 5457, 5032]",-0.0012406947890818874
4,random,"[6195, 8839, 1679, 11489]",-0.001240694789081883
4,random,"[8890, 5241, 4303, 2105]",0.11629874204580716
4,random,"[5382, 1799, 6764, 1038]",-0.0018551123921195633
4,random,"[1733, 5308, 10470, 9588]",-0.0014742669049666068
4,random,"[1107, 438, 10551, 23]",-0.0016888848350177805
4,random,"[1602, 6199, 13629, 9956]",-0.0014719232489795592
4,random,"[7340, 8251, 14083, 2867]",-0.0012406947890818854
4,random,"[5804, 12923, 11825, 3461]",-0.00163259380791939
4,random,"[6620, 4808, 5453, 10308]",-0.0017831826383470613
4,random,"[14126, 6918, 13689, 12247]",-0.0012406947890818863
4,random,"[3634, 786, 11480, 5564]",-0.0012406947890818826
4,random,"[834, 18, 12625, 1387]",-0.0022431273851780706
4,random,"[5389, 6179, 1607, 3943]",-0.0017883749592061708
4,random,"[13214, 2021, 5545, 5797]",-0.001240694789081871
4,random,"[7446, 10858, 355, 2692]",-0.0014981958332917922
4,random,"[2542, 11656, 2921, 968]",-0.002462107723302786
4,random,"[12468, 5025, 792, 3765]",-0.0012406947890818817
4,random,"[13235, 14701, 2920, 2019]",-0.0012406947890818835
4,random,"[11698, 4764, 9154, 4313]",-0.0012406947890818854
4,random,"[13605, 4298, 6574, 12836]",-0.0012406947890818893
4,random,"[9375, 6123, 6212, 3102]",-0.0014962467231019654
4,random,"[14205, 14307, 4980, 13196]",-0.001240694789081887
4,random,"[7379, 1985, 6764, 1689]",-0.0012406947890818848
4,random,"[10635, 11698, 4403, 8879]",-0.0012406947890818898
4,random,"[4193, 14946, 1289, 859]",-0.0014962467231019849
4,random,"[11357, 5871, 4115, 4045]",-0.0012406947890819039
4,random,"[5536, 5485, 442, 12814]",-0.0016705630222130395
4,random,"[6675, 4339, 12245, 728]",-0.0012406947890818863
4,random,"[1836, 7045, 10066, 5819]",-0.0012406947890818809
4,random,"[4752, 8053, 11927, 586]",-0.0012406947890818787
4,random,"[7346, 14671, 683, 7696]",-0.0014973513176367477
4,random,"[7419, 845, 10501, 1186]",-0.001498195833291796
4,random,"[5007, 1289, 858, 9644]",-0.0014962467231019814
4,random,"[2727, 619, 13501, 7634]",-0.0017370387589846447
4,random,"[8250, 1856, 6919, 12366]",-0.0016873415522005587
4,random,"[6293, 5466, 12406, 8883]",-0.002241093776456669
4,random,"[13352, 11920, 313, 786]",-0.001240694789081895
4,random,"[1808, 768, 4630, 448]",-0.0012406947890818826
4,random,"[4939, 7653, 4345, 12158]",-0.0012406947890818882
4,random,"[9584, 11931, 4164, 6587]",-0.001360689277771069
4,random,"[3721, 4338, 3532, 444]",-0.0012406947890818878
4,random,"[3737, 173, 11998, 3120]",-0.001481107485086608
4,random,"[5105, 1833, 13315, 10605]",-0.0012406947890819008
4,random,"[11295, 9463, 2369, 6092]",0.13293384803156136
4,random,"[29, 9205, 4807, 1052]",-0.0017537781437792057
4,random,"[3377, 1950, 12483, 1074]",-0.0030697680492874422
4,random,"[13520, 8144, 4023, 504]",-0.0014869681756285674
4,random,"[8645, 7792, 13982, 3056]",-0.0014981958332918141
4,random,"[3330, 466, 3028, 1075]",-0.0026010270294447206
4,random,"[7037, 3937, 4554, 13507]",-0.0012406947890818757
4,random,"[8500, 6656, 5293, 14868]",-0.0012406947890818813
4,random,"[12837, 5298, 9902, 6278]",-0.0012406947890818791
4,random,"[13253, 1347, 220, 6144]",-0.001995406177535257
4,random,"[3359, 5923, 11954, 12959]",-0.0012406947890819
4,random,"[6050, 321, 1092, 8285]",-0.0019343942711542792
4,random,"[6982, 3421, 12635, 5962]",-0.0014956037222764703
4,random,"[14830, 5395, 4380, 2957]",-0.0014981958332918157
4,random,"[3556, 6550, 5875, 4216]",-0.0014981958332918068
4,random,"[215, 743, 4294, 2793]",-0.001495541547003273
4,random,"[3772, 170, 6804, 3758]",-0.001998680038360012
4,random,"[2436, 2533, 9182, 238]",-0.0016552413618978856
4,random,"[2067, 6574, 14631, 6717]",-0.0012406947890818835
4,random,"[1307, 7328, 9375, 13411]",-0.0017891069281300257
4,random,"[1009, 6827, 14847, 7053]",-0.001787379807566582
4,random,"[6144, 1022, 434, 6616]",-0.0017657952909966516
4,random,"[4666, 3440, 349, 5633]",-0.0014053239067368314
4,random,"[6976, 4936, 7007, 7541]",-0.0012406947890818934
4,random,"[3082, 6616, 9712, 15]",-0.0012406947890818956
4,random,"[4839, 2367, 8170, 4110]",-0.0017866483633252606
4,random,"[9279, 10916, 10564, 2816]",-0.001693466740932
4,random,"[11582, 13338, 11270, 13809]",-0.0012406947890818887
4,random,"[3138, 3943, 4626, 5676]",-0.0014981958332918027
4,random,"[9312, 5208, 269, 14536]",-0.0012406947890818778
4,random,"[10598, 4851, 13766, 2812]",-0.0016657740523872257
4,random,"[5240, 1701, 4908, 12410]",-0.0014977920581275804
4,random,"[8826, 9616, 507, 7775]",-0.001240694789081885
4,random,"[13959, 13337, 9044, 6757]",-0.0016939320566470354
4,random,"[1949, 8737, 4392, 2392]",0.16563275434243177
4,random,"[8353, 3636, 619, 12496]",-0.001240694789081885
4,random,"[10322, 4069, 1687, 7991]",-0.0012406947890818843
4,random,"[1986, 952, 3101, 12917]",-0.0012406947890818813
4,random,"[8360, 5165, 13130, 6382]",-0.00305444048426114
4,random,"[11566, 9149, 908, 8306]",-0.0014885952576826388
4,random,"[10295, 9063, 4110, 12137]",-0.0014956037222764711
4,random,"[5584, 2797, 14102, 5162]",-0.0014530441124415993
4,random,"[4164, 5706, 458, 5925]",-0.001497592868382292
4,random,"[7654, 10735, 11556, 8184]",-0.001481107485086625
4,random,"[2442, 176, 6172, 7537]",-0.0022121032582883443
4,random,"[185, 11711, 4483, 2297]",-0.001496246723101985
4,random,"[5698, 4459, 2327, 346]",-0.0014956037222764677
4,random,"[6382, 11495, 13353, 671]",-0.0017895970137776637
4,random,"[10756, 766, 7659, 543]",-0.0014945817893624279
4,random,"[2455, 2797, 284, 9063]",-0.0016941207176566118
4,random,"[11166, 7871, 6982, 7170]",-0.0012406947890818744
4,random,"[2816, 7773, 4663, 2629]",-0.0016934667409320015
4,random,"[16, 11132, 10720, 427]",0.16563275434243174
4,random,"[11391, 13993, 1235, 752]",-0.0014530441124416147
4,random,"[371, 7355, 4885, 13239]",-0.0023622296763459835
4,random,"[4137, 11832, 2212, 5460]",-0.0012406947890818774
4,random,"[2273, 2572, 4060, 1969]",-0.0014811074850866173
4,random,"[3744, 7349, 1638, 5906]",0.16563275434243174
4,random,"[11876, 7702, 8277, 13353]",-0.0012406947890818852
4,random,"[2724, 7278, 6085, 1273]",-0.001467190982551449
4,random,"[12157, 6574, 12337, 4800]",-0.0012406947890818982
4,random,"[7654, 762, 1653, 9774]",-0.0017787223601985066
4,random,"[1030, 2863, 2272, 12350]",-0.001684387355524875
4,random,"[11539, 2583, 3394, 6185]",-0.001240694789081894
4,random,"[4234, 108, 1042, 5293]",-0.0016808709494483343
4,random,"[137, 9407, 2596, 119]",-0.0016448617812496876
4,random,"[10636, 4604, 8960, 6470]",-0.0014968621115851591
4,random,"[14285, 1694, 9411, 7990]",-0.001240694789081889
4,random,"[8222, 2133, 258, 512]",-0.001240694789081877
4,random,"[15, 5816, 11370, 12151]",-0.001778544564693599
4,random,"[989, 7335, 213, 6606]",-0.0014945817893624255
4,random,"[5983, 12818, 9154, 2972]",-0.0014756614640923822
4,random,"[1240, 10963, 4378, 8184]",-0.0012406947890818865
4,random,"[1305, 6957, 2187, 5836]",-0.0012406947890818917
4,random,"[177, 7796, 6669, 11705]",-0.001489351422099617
4,random,"[7392, 5471, 4562, 10856]",0.1165724191787013
4,random,"[11704, 12507, 989, 7053]",-0.002015345760279103
4,random,"[8587, 1541, 12337, 3522]",-0.0016944326137087514
4,random,"[9582, 4479, 1728, 4200]",-0.0012406947890818917
4,random,"[10554, 10751, 9239, 12254]",-0.0012406947890818865
4,random,"[7524, 11010, 3669, 5275]",-0.0012406947890818895
4,random,"[13293, 6575, 2070, 387]",-0.0014862226902073665
4,random,"[9402, 8208, 2359, 2917]",-0.0014671909825514468
4,random,"[919, 10464, 3737, 4976]",-0.0014671909825514395
4,random,"[12145, 590, 5293, 743]",-0.002009585650854735
4,random,"[5201, 1603, 3948, 8048]",-0.0016944326137087612
4,random,"[2306, 10329, 4231, 9018]",-0.0023714182903251486
4,random,"[5711, 2749, 11399, 3736]",-0.0012406947890818813
4,random,"[12564, 2235, 3358, 10913]",-0.001489351422099607
4,random,"[557, 14212, 3397, 260]",-0.0017507911228532846
4,random,"[1511, 6855, 8101, 1153]",-0.001536481992668312
4,random,"[4361, 967, 13858, 3196]",-0.001240694789081885
4,random,"[2724, 8929, 8267, 5668]",-0.0012406947890818848
4,random,"[9067, 1347, 6791, 9678]",-0.001240694789081886
4,random,"[1254, 12013, 4808, 5284]",-0.0014959594355180318
4,random,"[11288, 5019, 104, 1808]",-0.0014962467231019706
4,random,"[9411, 617, 14255, 5706]",-0.0012406947890818813
4,random,"[5519, 8740, 8797, 2664]",-0.0012406947890818867
4,random,"[3183, 8659, 2158, 6942]",-0.002064494645179126
4,random,"[370, 9977, 10957, 540]",-0.0014981958332918029
4,random,"[257, 8881, 8208, 5465]",0.16520565685741465
4,random,"[1434, 5813, 9588, 3646]",-0.0012406947890818906
4,random,"[749, 8146, 2958, 4862]",-0.001240694789081884
4,random,"[3441, 6764, 4043, 13390]",-0.0014966772406632127
4,random,"[2972, 8777, 2898, 6477]",0.1651150255556533
4,random,"[4699, 5494, 166, 2863]",-0.0014981958332917886
4,random,"[12719, 5252, 4105, 7717]",-0.001773554108718871
4,random,"[10186, 1279, 4601, 13602]",-0.0012406947890818852
4,random,"[4085, 133, 12778, 1284]",-0.001240694789081887
4,random,"[13960, 14071, 3221, 12339]",-0.0012406947890818787
4,random,"[11413, 4976, 9628, 2313]",0.16563275434242916
4,random,"[7717, 1368, 8191, 13620]",0.16510737080506876
4,random,"[11605, 2209, 12935, 11166]",-0.0016924391213730967
4,random,"[6292, 12959, 1065, 3928]",-0.0012406947890818939
4,random,"[2267, 3147, 5043, 208]",-0.0014981958332918085
4,random,"[2589, 3240, 7289, 6424]",-0.0014919274075408818
4,random,"[454, 3895, 3196, 10535]",-0.0020056943008249684
4,random,"[3923, 9457, 2794, 2733]",-0.0012406947890818947
4,random,"[12416, 3017, 3426, 417]",-0.001689823059776813
4,random,"[9870, 11359, 2730, 328]",-0.0014966772406632136
4,random,"[2509, 1837, 1309, 11360]",-0.0014914003326056728
4,random,"[5567, 1541, 1133, 9069]",-0.0016873415522005613
4,random,"[8715, 8724, 4216, 21]",-0.0014862226902073795
4,random,"[2019, 13119, 1425, 12366]",-0.0012406947890818843
4,random,"[6704, 4778, 11090, 2693]",-0.001240694789081881
4,random,"[461, 14701, 3350, 645]",-0.0014919274075408729
4,random,"[12932, 119, 8952, 5113]",-0.0012406947890818906
4,random,"[2746, 6171, 10554, 749]",-0.0014981958332917868
4,random,"[4400, 9402, 11686, 7485]",-0.0012406947890818885
4,random,"[8113, 2799, 9177, 3099]",-0.0017779231127317719
4,random,"[4423, 1873, 7944, 9008]",-0.0012406947890818843
4,random,"[1243, 9492, 4774, 5912]",-0.0012406947890818813
4,random,"[2793, 6479, 3017, 6325]",-0.0016898230597768259
4,random,"[11161, 9177, 5912, 5829]",-0.0016955726509467982
4,random,"[8344, 2699, 10899, 11270]",-0.0022590441701221668
4,random,"[259, 57, 5923, 12935]",-0.0014530441124416009
4,random,"[1534, 1118, 8173, 5406]",-0.0017618455086098022
4,random,"[1483, 4133, 979, 644]",-0.0017812575664277648
4,random,"[5816, 3383, 14014, 7903]",-0.00149819583329182
4,random,"[11232, 6415, 3397, 9883]",-0.00124069478908188
4,random,"[4280, 8774, 192, 407]",-0.001240694789081888
4,random,"[4336, 8994, 603, 5109]",-0.001771872966184267
4,random,"[10756, 2467, 6298, 10382]",-0.0016010505063036836
4,random,"[10143, 7881, 1305, 13465]",-0.0012406947890818752
4,random,"[6118, 2893, 13206, 1059]",-0.0020054932048452425
4,random,"[12366, 5258, 1196, 2376]",-0.0020103923313749762
4,random,"[3887, 5082, 240, 2006]",0.16502568128667447
4,random,"[14631, 9517, 13206, 8513]",-0.00168734155220056
4,random,"[3658, 10289, 11220, 1268]",-0.0012406947890819015
4,random,"[4945, 5252, 230, 6028]",-0.0019785808915406982
4,random,"[7365, 57, 5182, 3930]",-0.0017382347683632948
4,random,"[2209, 5824, 13605, 2226]",-0.0016924391213730986
4,random,"[4678, 5755, 60, 12427]",-0.0016953682783201346
4,random,"[10673, 3696, 1377, 8591]",-0.0016905758227933696
4,random,"[3357, 6350, 8153, 9364]",-0.0012406947890818802
4,random,"[7842, 8212, 2549, 5073]",-0.0014956037222764635
4,random,"[13477, 2043, 2594, 12427]",-0.0014956037222764694
4,random,"[14770, 73, 1511, 1404]",-0.001536481992668316
4,random,"[2443, 625, 2486, 11062]",-0.0025225351168997844
4,random,"[5586, 11232, 8101, 11269]",-0.0012406947890819015
4,random,"[6041, 6119, 2186, 2911]",-0.0017890765699198488
4,random,"[13110, 2326, 29, 5906]",-0.0012406947890818956
4,random,"[237, 1753, 7751, 2306]",-0.0016957067225845503
4,random,"[7563, 13569, 11229, 1531]",-0.0014962467231019784
4,random,"[5545, 7743, 3955, 5652]",0.16563275434243174
4,random,"[14259, 11698, 4251, 1252]",-0.0012406947890818826
4,random,"[208, 5634, 3744, 11073]",-0.001497792058127562
4,random,"[10336, 6475, 8198, 8923]",-0.0012406947890818887
4,random,"[4727, 562, 6399, 11102]",-0.001784303830806102
4,random,"[6141, 5925, 7537, 2477]",-0.001779048032706729
4,random,"[11656, 6186, 60, 5281]",-0.002012554324367686
4,random,"[12887, 381, 9642, 13841]",-0.0012406947890818932
4,random,"[12457, 10391, 5992, 5455]",-0.0012406947890818843
4,random,"[7129, 2851, 7259, 6385]",-0.0014981958332917942
4,random,"[5134, 743, 10956, 1221]",-0.001495541547003275
4,random,"[7896, 8228, 12300, 12146]",-0.0012406947890818954
4,random,"[10329, 2114, 2031, 4813]",-0.0014981958332918016
4,random,"[1357, 10879, 2388, 14082]",-0.0022575941968592315
4,random,"[5945, 12158, 8163, 967]",-0.0012406947890818824
4,random,"[3258, 3636, 4802, 2416]",-0.00167503160616637
4,random,"[10951, 5032, 9174, 4073]",-0.0012406947890818791
4,random,"[5877, 9310, 9399, 762]",0.16538409770941398
4,random,"[10402, 1923, 5958, 2972]",-0.001475661464092377
4,random,"[3776, 2031, 8187, 7224]",-0.0012406947890818913
4,random,"[3704, 9669, 3211, 8331]",-0.0014919274075408792
4,random,"[2305, 3231, 10874, 4024]",-0.001694560001264322
4,random,"[2783, 13241, 4620, 3191]",-0.0014811074850866216
4,random,"[13987, 8851, 1004, 7726]",-0.0014956037222764627
4,random,"[8353, 3251, 5683, 9825]",-0.0012406947890818757
4,random,"[8128, 1516, 2278, 1522]",-0.001240694789081884
4,random,"[9406, 5364, 6748, 10420]",-0.0014981958332918076
4,random,"[4369, 6656, 11812, 1065]",-0.0012406947890818874
4,random,"[2269, 997, 6750, 3427]",-0.002007903878416514
4,random,"[2820, 14771, 5101, 12849]",-0.00168521294621014
4,random,"[3417, 290, 790, 2377]",-0.001495959435518034
4,random,"[10604, 4176, 7524, 1438]",-0.0014981958332918037
4,random,"[1702, 11278, 1944, 6119]",-0.002011727025472629
4,random,"[906, 4610, 8774, 2629]",-0.001496246723101968
4,random,"[12758, 2490, 5536, 8344]",-0.0016955988531945016
4,random,"[3777, 2433, 13338, 6557]",-0.0012406947890818904
4,random,"[10302, 4808, 3942, 4072]",0.16563275434243177
4,random,"[1030, 1617, 11789, 1784]",-0.0022438324180489764
4,random,"[3772, 2376, 3473, 2589]",-0.00178660244536181
4,random,"[1535, 241, 3901, 5973]",-0.001489351422099625
4,random,"[8827, 6411, 11954, 1620]",-0.0014966772406632227
4,random,"[3857, 1952, 11698, 499]",0.16563275434243174
4,random,"[4280, 6216, 1553, 372]",-0.0017896661037659627
4,random,"[1943, 2125, 11199, 14300]",-0.002152755054622557
4,random,"[4251, 12205, 3633, 14402]",-0.001240694789081884
4,random,"[5361, 3901, 13391, 12506]",-0.0012406947890818735
4,random,"[3461, 3319, 3056, 1905]",-0.001694690363422367
4,random,"[4491, 14194, 5049, 259]",-0.0012406947890818882
4,random,"[5629, 4210, 2367, 6615]",-0.0016679247192046087
4,random,"[5243, 9874, 16, 4852]",0.16563275434243172
4,random,"[9018, 13434, 8163, 109]",-0.0012406947890818874
4,random,"[12060, 10565, 9558, 5130]",-0.001764143167257021
4,random,"[1534, 12948, 1645, 4642]",-0.001240694789081885
4,random,"[5187, 9702, 5711, 8246]",-0.0014962467231019823
4,random,"[1540, 817, 568, 1395]",-0.0014962467231019695
4,random,"[2851, 72, 19, 5106]",-0.0014981958332917998
4,random,"[3221, 11443, 10697, 12071]",0.16563275434243174
4,random,"[422, 9237, 8851, 11489]",-0.001498035216406547
4,random,"[8387, 1732, 7439, 11344]",-0.00124069478908188
4,random,"[3547, 6199, 8228, 406]",0.12528190897972177
4,random,"[11595, 10224, 3943, 99]",-0.0014981958332918085
4,random,"[9406, 3332, 1973, 3006]",-0.001650643037773687
4,random,"[178, 14435, 12559, 11267]",-0.001789106928130009
4,random,"[1163, 4863, 10442, 3737]",-0.0014916872792567345
4,random,"[9470, 328, 355, 5861]",-0.0017776959310062766
4,random,"[14882, 5481, 244, 766]",-0.0014811074850866147
4,random,"[1882, 13120, 6531, 10554]",-0.0012406947890818841
4,random,"[10767, 4602, 7966, 8156]",-0.001240694789081883
4,random,"[2583, 5683, 1004, 7436]",-0.0017883749592061716
4,random,"[8497, 4554, 6509, 11415]",-0.0012406947890818802
4,random,"[11876, 2542, 4774, 977]",-0.0016998961458382904
4,random,"[13477, 173, 412, 6736]",-0.0014981958332918042
4,random,"[802, 2467, 2048, 4396]",-0.0012406947890818913
4,random,"[1250, 7816, 8651, 13605]",-0.0014981958332918016
4,random,"[193, 320, 9586, 4997]",-0.001498195833291808
4,random,"[6405, 9954, 4713, 5138]",-0.0016945600012643243
4,random,"[11595, 6568, 13293, 5144]",-0.0012406947890818937
4,random,"[4783, 5338, 1007, 14302]",-0.001240694789081889
4,random,"[6526, 11327, 12300, 13315]",-0.0012406947890818926
4,random,"[10937, 4713, 2551, 6588]",-0.002457484428322032
4,random,"[2989, 12267, 4112, 1434]",-0.0014854009971930193
4,random,"[1008, 417, 12229, 12330]",-0.001240694789081881
4,random,"[13897, 1789, 1131, 6267]",-0.0012406947890818807
4,random,"[11259, 2060, 506, 1347]",-0.0012406947890818817
4,random,"[7045, 8109, 6195, 52]",-0.0012406947890818917
4,random,"[5129, 8396, 4723, 9724]",-0.0012406947890818848
4,random,"[9147, 1230, 10523, 1103]",-0.001240694789081883
4,random,"[1323, 8212, 3951, 5838]",-0.001240694789081878
4,random,"[13629, 6887, 4576, 7918]",-0.0017597106905610394
4,random,"[2278, 9032, 571, 6092]",-0.0017673002104865625
4,random,"[4493, 10382, 6161, 2664]",-0.001695514384968965
4,random,"[4124, 8530, 6629, 2953]",-0.001785868552128267
4,random,"[8965, 4873, 7797, 10464]",-0.0012406947890818906
4,random,"[7976, 8089, 999, 10045]",-0.0012406947890818917
4,random,"[5082, 5994, 6804, 2692]",0.16563275434243174
4,random,"[5050, 810, 5925, 3485]",0.14760460619806198
4,random,"[1059, 9182, 13283, 6856]",-0.0016669578608440013
4,random,"[4301, 381, 8517, 12838]",-0.0016961561796203148
4,random,"[2254, 8515, 13076, 1638]",-0.0016934667409319966
4,random,"[7460, 7887, 12500, 5958]",-0.00148935142209963
4,random,"[1220, 13805, 11270, 6942]",-0.0017543275108046275
4,random,"[7253, 14724, 1535, 7506]",-0.0014981958332918044
4,random,"[81, 4142, 2268, 4079]",-0.001495603722276471
4,random,"[11939, 8740, 4855, 6824]",-0.0012406947890818846
4,random,"[4348, 9678, 3448, 31]",-0.0012406947890819127
4,random,"[355, 6222, 4881, 13353]",-0.001498195833291792
4,random,"[4975, 14499, 10206, 44]",-0.0012406947890818744
4,random,"[6426, 6643, 362, 9100]",-0.0012406947890818954
4,random,"[3411, 4945, 3845, 5607]",-0.0018415135601828803
4,random,"[11136, 3426, 486, 2846]",-0.0012406947890818722
4,random,"[6574, 6426, 9369, 8965]",-0.0012406947890818822
4,random,"[2679, 910, 124, 8301]",-0.0014981958332917894
4,random,"[6532, 753, 5338, 11892]",-0.0017756094372954727
4,random,"[1714, 1014, 2643, 3357]",-0.0012406947890818876
4,random,"[5198, 1663, 31, 850]",-0.0018607952054598923
4,random,"[2882, 4765, 12624, 9310]",-0.00218480501454622
4,random,"[8744, 460, 2486, 9944]",-0.002336078368402044
4,random,"[618, 13119, 1875, 5419]",-0.001781257566427766
4,random,"[10419, 4970, 13076, 13353]",-0.0014956037222764735
4,random,"[2397, 8567, 481, 2193]",-0.0016757331767052648
4,random,"[4379, 3397, 8170, 3183]",-0.0017795360723640201
4,random,"[2047, 1450, 719, 13895]",-0.0020069462302234465
4,random,"[3227, 6287, 5941, 6092]",-0.0014882655609571225
4,random,"[9406, 349, 7466, 645]",-0.0012406947890818833
4,random,"[9824, 2861, 518, 759]",-0.0014893514220996205
4,random,"[960, 3915, 3034, 12786]",-0.001988854868351697
4,random,"[2583, 1182, 4719, 7628]",-0.0016540388259804022
4,random,"[2794, 834, 12778, 9170]",-0.0016941207176566202
4,random,"[7887, 12588, 11512, 2574]",-0.001496979488691383
4,random,"[7852, 6304, 6075, 166]",-0.0014981958332917931
4,random,"[2629, 5551, 3161, 11199]",-0.0012406947890818828
4,random,"[12137, 5813, 4245, 827]",-0.0014969794886914125
4,random,"[2288, 11102, 7939, 566]",-0.0017806649858762202
4,random,"[588, 13625, 1177, 8599]",-0.0014962467231019669
4,random,"[269, 13782, 5466, 7790]",-0.0016857276103966403
4,random,"[14950, 6152, 6771, 1610]",-0.0014945817893624294
4,random,"[269, 2869, 6053, 7887]",-0.0012406947890818837
4,random,"[1114, 6887, 4770, 12364]",-0.001240694789081883
4,random,"[5607, 8041, 7558, 13839]",-0.0012406947890818711
4,random,"[1178, 1722, 4338, 1219]",-0.0014656075230406833
4,random,"[5752, 7259, 5105, 13507]",-0.00219831056691564
4,random,"[1744, 8107, 1757, 832]",-0.002014144774294514
4,random,"[629, 8250, 321, 448]",-0.0014914003326056745
4,random,"[13631, 14307, 14014, 1274]",-0.0012406947890818856
4,random,"[3258, 5081, 8528, 10950]",-0.001498171690819228
4,random,"[2433, 11705, 11812, 8298]",-0.0012406947890819008
4,random,"[13426, 10225, 10355, 5555]",-0.0014956037222764642
4,random,"[5401, 674, 3951, 4626]",-0.001240694789081897
4,random,"[2848, 4987, 5032, 4201]",-0.001910467945799621
4,random,"[458, 3736, 3291, 5099]",-0.0014975928683822921
4,random,"[1394, 12214, 9563, 1726]",-0.001498195833291786
4,random,"[9300, 4010, 3129, 12792]",-0.0014928134622439575
4,random,"[6179, 10801, 7493, 13494]",-0.0012406947890818887
4,random,"[5732, 2727, 12894, 13476]",-0.0017399266360094883
4,random,"[527, 13619, 5729, 3599]",-0.0012406947890818774
4,random,"[688, 1223, 1701, 10673]",-0.0017790579392143685
4,random,"[769, 802, 948, 4284]",-0.0017009875964526444
4,random,"[6470, 12488, 5848, 7466]",-0.0012406947890818817
4,random,"[3419, 4021, 2127, 9956]",-0.0014914003326056907
4,random,"[442, 14967, 13338, 5115]",-0.0014719232489795696
4,random,"[13809, 2960, 7166, 8181]",-0.0012406947890818943
4,random,"[1938, 7201, 2864, 5342]",-0.0014914003326056853
4,random,"[6704, 12057, 1831, 1297]",-0.0014935245478900525
4,random,"[11691, 3737, 2729, 4791]",-0.0012406947890818809
4,random,"[2619, 7896, 2019, 9238]",-0.0014914003326056719
4,random,"[13960, 3943, 4065, 508]",-0.0021080256015234876
4,random,"[8777, 10356, 12992, 3464]",-0.0013875002669247209
4,random,"[1714, 2425, 2960, 10516]",-0.001240694789081896
4,random,"[3698, 7340, 3445, 3120]",-0.001481107485086601
4,random,"[4993, 1679, 1235, 7420]",-0.001497592868382294
4,random,"[8144, 2819, 1838, 9521]",-0.0017646652004617083
4,random,"[4084, 9177, 2032, 10143]",-0.0012406947890818776
4,random,"[2648, 3943, 7340, 1982]",-0.0017835899721707583
4,random,"[12849, 11072, 7795, 4086]",-0.0014978368579184923
4,random,"[3321, 4230, 7091, 768]",0.16563275434243174
4,random,"[13363, 968, 2300, 2325]",-0.0021011414786249604
4,random,"[7140, 3332, 3625, 6217]",-0.002194399650302991
4,random,"[1136, 1970, 10949, 7284]",0.16563275434243177
4,random,"[4718, 6750, 396, 4184]",-0.002009675057596817
4,random,"[13361, 5448, 2893, 864]",-0.0020126358659520566
4,random,"[12013, 5428, 6771, 2258]",-0.0014980694559007975
4,random,"[11259, 815, 3885, 3936]",-0.0014600736393945736
4,random,"[1287, 11538, 11563, 14115]",-0.0012406947890818976
4,random,"[12166, 5913, 14083, 6267]",-0.0012406947890818835
4,random,"[6477, 11556, 14915, 10402]",-0.0012406947890818783
4,random,"[4304, 8173, 2730, 6668]",-0.0014737999330658154
4,random,"[14102, 6141, 3737, 4019]",-0.002048126467368071
4,random,"[6359, 11199, 4665, 14749]",-0.0012406947890818913
4,random,"[471, 1308, 8670, 2655]",-0.0014976730963992633
4,random,"[4079, 4642, 3419, 8923]",-0.0014956037222764607
4,random,"[9192, 7163, 768, 5970]",-0.001240694789081886
4,random,"[6488, 9900, 6521, 2130]",-0.001240694789081885
4,random,"[11887, 11964, 10142, 4133]",-0.0014981958332918087
4,random,"[4282, 1023, 11434, 1759]",-0.0014811074850866201
4,random,"[4071, 948, 9687, 78]",-0.0020083744390070528
4,random,"[12364, 1483, 10673, 245]",-0.001240694789081885
4,random,"[2952, 547, 12358, 9205]",-0.002045196286025262
4,random,"[10731, 458, 993, 13629]",-0.0017607400820567672
4,random,"[1736, 11434, 9824, 4242]",-0.0012406947890818809
